//pathway	mean_value	median_value	trimedmean_value	sd_value
07to72	0.0	0.0	0.0	0.0
07to73	108.45	0.0	12.75	343.3505918844009
07to74	1.0	0.0	0.0	4.026229789243216
07to75	91.75	3.5	14.4375	322.87016699726547
07to76	50.85	0.0	8.4375	169.65608401146497
07to77	72.95	0.0	8.75	242.82102462513416
07to78	794.75	23.5	217.5625	1944.3355751894703
07to79	9.1	0.0	1.375	32.63175721513275
07to80	24.65	0.0	4.6875	66.18655850182716
07to81	28.05	0.0	0.1875	123.33244546859174
07to82	0.0	0.0	0.0	0.0
07to83	391.65	120.0	296.75	549.3151022673119
08to09	1269.6	659.0	987.125	1567.4139748072469
08to10	1407.95	729.0	1025.9375	1822.1822797202028
08to11	253.15	167.5	157.0	428.48967008368015
08to12	1258.85	1465.5	1254.125	788.8697627819049
08to13	16563.05	16961.5	16798.875	5670.6999612040845
08to14	6276.0	5242.0	5533.0625	4469.2922906146305
08to15	20.8	0.0	0.1875	90.45068444069106
08to16	191.25	20.0	123.0625	314.52217309503163
08to17	171.8	0.0	13.25	524.172591102547
08to18	59.15	0.0	42.0	86.46646748884795
08to19	34.7	0.0	0.6875	148.8758225042461
08to20	100.85	8.5	60.125	169.1369034399742
08to21	0.0	0.0	0.0	0.0
08to22	0.15	0.0	0.0	0.6708203932499369
08to23	0.4	0.0	0.0	1.5694450913417908
08to24	0.25	0.0	0.0	1.118033988749895
08to25	1.05	0.0	0.0	4.695742752749559
08to26	0.0	0.0	0.0	0.0
08to27	0.0	0.0	0.0	0.0
08to28	1.65	0.0	0.0	6.706438383335351
08to29	36.3	0.0	1.6875	146.1862906669
08to30	10.8	0.0	6.6875	18.939238021686755
08to31	2.95	0.0	0.3125	10.49047186736612
08to32	52.9	0.0	0.5625	202.13515541001664
08to33	0.0	0.0	0.0	0.0
08to34	1149.9	915.5	1081.8125	909.5556983610473
08to35	10045.1	9706.0	9598.5	6057.8484099467805
08to36	2011.7	1717.0	1921.25	1323.66282477231
08to37	7315.3	7631.0	7163.5	4188.340283013761
08to38	121.2	39.0	72.9375	211.38704835094867
08to39	6.05	0.0	0.125	19.810882177015213
08to40	0.05	0.0	0.0	0.22360679774997896
08to41	0.0	0.0	0.0	0.0
08to42	60.45	0.0	6.625	175.52851770101572
08to43	0.0	0.0	0.0	0.0
08to44	388.5	0.5	9.3125	1427.1325133029222
08to45	12.1	0.0	3.1875	29.224899261453498
08to46	48.95	0.0	1.625	192.24339698468327
08to47	27.45	0.0	0.125	106.1619790201449
08to48	3840.15	2664.5	3206.875	4152.562408352602
08to49	30436.15	25396.5	29363.3125	19066.8370414652
08to50	34.5	0.0	7.375	90.22924021332378
08to51	1028.35	209.0	578.125	1807.0606920457437
08to52	1050.15	196.5	573.4375	1933.8152166391862
08to53	18.75	0.0	6.1875	43.88006980755374
08to54	374.65	168.0	308.3125	410.19254464727965
08to55	386.25	177.5	313.8125	470.5503916188271
08to56	1.65	0.0	0.0	7.379024325749306
08to57	1.2	0.0	0.125	4.073017761342384
08to58	0.0	0.0	0.0	0.0
